"Molecule","Library","chi0","chi0v","chi0v_C","chi0_C","chi1","chi1v","chi1v_C","chi1_C","Kier1","Kier2","Kier3","KierA1","KierA2","KierA3","KierFlex"
"Clc1ccc(cc1)C(=O)N1CCSCC1","DSPL",10.673362107437432,9.851928377887786,6.6378282015046945,7.388905057061258,7.270856947829096,6.430551197144222,3.071367205045918,3.9663264951887856,11.484375,5.365079365079366,2.9822485207100593,10.791085090742756,5.017392371950347,2.7782326379906306,3.609540534623988
"CN(C)C(=O)OCCn1ccnc1","DSPL",9.68179827587471,7.804401737369573,5.646264369941973,6.112884175122363,6.198377302757663,3.997314072147387,0.8333333333333335,0.9999999999999998,11.076923076923077,5.671875,4.152249134948097,8.144094674556214,4.051687500000001,2.8939515570934264,2.538255891670461
"Clc1ccc(CN2CCC(=O)N2)cc1","DSPL",9.966255326250884,8.420076725309649,5.930721420318147,6.68179827587471,6.737183443017883,4.905607170761893,3.028473986232466,3.9494897427831783,10.515555555555556,4.68,2.9943289224952743,8.744264081249174,3.83178652171399,2.4226295087475576,2.393296660631311
"CCOC(=O)c1cn[nH]c1","DSPL",7.397341225498536,5.625517495993483,3.861807319565799,4.276020881938894,4.842535255101096,3.001861297526802,1.5344570503761732,1.856936695447607,8.1,4.0,2.2857142857142856,5.697824730000001,2.6888178680555557,1.4797345561224493,1.5320412943072825
"Nc1ccccc1Nc1nc2ccccc2[nH]1","DSPL",11.664925939000156,9.143366018206592,7.118802153517008,8.54360559544051,8.326499840494924,5.390589268474022,3.6547005383792515,5.299659828522119,12.055401662049862,5.325443786982248,2.7128027681660902,7.528853315789478,3.216294892011837,1.5947677742214543,1.4244124977811812
"Fc1ccc(CC(=O)Nc2ccc(F)cc2)cc1","DSPL",12.957819157813608,9.490086171185872,7.8259089347035555,9.250712376627058,8.631030293135234,5.431929809519542,4.349841191278384,6.08248290463863,14.409972299168976,6.9632000000000005,4.897959183673469,9.686726720701875,4.559973665437837,3.1456736993790453,2.453956597260753
"CCNC(=O)Oc1ccc(cc1)-c1csnn1","DSPL",12.08757566981053,10.02952677045391,6.593858127134677,7.552041763877789,8.292024997884274,5.96151108355804,3.067149120827278,4.081681566839196,13.432098765432098,6.805293005671078,3.9999999999999996,10.366796591040512,5.159970887156309,2.990216328753145,3.1466099178141356
"CCOC(=O)c1sc(C)nc1C(F)(F)F","DSPL",11.637828201504695,8.829455248033502,5.207106781186548,5.516507857945051,6.858390573146595,4.892935382650611,1.9571067811865475,2.2397988516376532,13.066666666666666,4.8884297520661155,3.2256,11.652244768070702,4.321113100132994,2.8308417395284926,3.3567111675510968
"CC(C)COc1ccc(cc1)C1NC(=O)NC1=O","DSPL",13.120955864630139,10.395953267715893,8.171208396324303,8.999635521070493,8.558550648063802,5.90138900796408,3.9616663030786587,4.862608657365234,14.409972299168976,6.437869822485207,3.9958376690946933,10.529164409972301,4.6092798106508885,2.817935850156088,2.6962147187727337
"CC(C)CNC(=O)c1ccc2ccccc2c1","DSPL",12.25071237662706,10.234157225167419,9.325908934703556,10.54360559544051,8.16470379794645,5.936010505570531,5.128332969745326,6.67910523829296,13.432098765432098,6.25,3.7288941736028534,9.518416256172841,4.324163484375001,2.5308232663495835,2.421128706119059
"NC(=S)NNc1ccccc1-c1ccccc1","DSPL",12.08757566981053,9.99824756328785,7.196152422706634,8.673362107437432,8.270856947829095,5.639081442003191,3.9880338717125854,5.799659828522119,13.432098765432098,6.805293005671078,3.9999999999999996,9.362255710465586,4.625431670132745,2.66436014746739,2.547322003945215
"CN1CCN(CC1)c1nc2ccccc2s1","DSPL",10.957819157813606,10.204213859396159,7.6378282015046945,8.388905057061258,7.8264998404949235,6.4350401933984624,2.8273502691896257,3.6498299142610593,11.11111111111111,4.704000000000001,2.3397612488521577,9.55772560818551,4.002824961208772,1.9748765868487699,2.391118914801828
"CC(=O)NCCc1c[nH]c2ccc(F)cc12","DSPL",11.543605595440512,9.009827402604689,7.223614639131599,8.129392033067417,7.664703797946449,5.1655973038253045,3.6302623969006715,4.693506678639471,12.456747404844291,5.55765595463138,3.2499999999999996,8.6780393885902,3.7686921702296967,2.159394467707877,2.0440536935452993
"NOC(=O)c1cncc(Br)c1","DSPL",8.267584713501616,7.037072265310119,3.232050807568877,3.8533711511285196,5.236382105218448,3.547029374794918,1.4047005383792515,1.9663264951887856,9.090909090909092,4.13265306122449,2.5,8.219572547646251,3.695484596838527,2.2136122799296585,2.7613912493112305
"CC(C)(C)c1ccc(NNC(N)=S)cc1","DSPL",11.474691494688164,10.111496217339718,7.309401076758503,8.060477932315067,6.892865415757243,5.222414775336526,3.571367205045918,4.421668296450266,13.066666666666666,5.365079365079366,4.571428571428571,10.350602827540104,4.172927299812162,3.5026783245779765,2.8794875405703375
"CN(C)CCN1C(=O)c2ccccc2C1=O","DSPL",11.706742302257043,9.434538411059242,7.723614639131599,8.552041763877789,7.609060905280623,5.209694878187039,2.827350269189626,3.8164965809277263,12.456747404844291,5.104166666666666,2.48828125,9.045125000000002,3.6194160156250006,1.7331822509765629,2.046129393020631
"O=C(NCCc1ccncc1)NC1CCCCC1","DSPL",12.631545744180547,10.691960700217786,8.836498814253963,9.510225400620902,8.84333659290053,6.776817357291634,4.9140669073772925,5.541241452319315,14.409972299168976,8.226843100189036,5.680473372781065,11.064462781163433,6.210465527410206,4.234486781065088,3.8175258156515977
"Clc1ccc(COC(=O)c2ccco2)cc1","DSPL",11.38046888862398,9.1071969559332,6.748558665513929,7.966255326250884,7.7540201954234895,5.083958937100636,3.380262396900672,4.782823076116512,12.456747404844291,6.074380165289257,3.769230769230769,9.868905331700288,4.731432016497023,2.8986178608069775,2.9183784158865573
"COC(=O)C1CC(O)CN1C(=O)c1ccco1","DSPL",12.41384908344359,9.328385261176594,6.800964908321225,7.422285251880867,8.1302289553358,5.235441282296127,2.7187618072478816,3.299659828522119,13.432098765432098,5.760000000000001,2.879706152433425,10.491957441358025,4.4239230576000015,2.1821062543618,2.7303301437753933
"CC(C)(C)NC(=O)Cn1ccc(n1)C(F)(F)F","DSPL",13.267584713501616,9.798376220057259,6.8618073195657985,7.276020881938894,7.577316827624754,4.994666166781171,2.72556185852142,3.105171715522539,15.058823529411764,5.325443786982248,5.444444444444444,11.560741870580086,4.014992752499431,4.045677897850388,2.730370283758574
"CN(C)Cc1c(O)ccc2c(C)cc(=O)oc12","DSPL",12.576985790260121,10.150081360683068,8.439157588755425,9.292528739883945,7.986071002992368,5.388221452768387,3.3415872623058585,4.451925054842275,13.432098765432098,5.325443786982248,2.879706152433425,10.387587333333332,4.046585053254438,2.1576127603305784,2.4726032730848106
"Cc1cc(NC(=O)CCC2CCCCC2)no1","DSPL",12.08757566981053,10.36815818311277,8.604448006685084,8.966255326250884,8.237183443017882,6.470077805223387,5.1556485311744895,5.526840011972804,13.432098765432098,6.805293005671078,4.6390532544378695,11.045961027777778,5.522795223062383,3.7252468535502965,3.588504752843786
"COc1ccc(CCC2(C)NC(=O)NC2=O)cc1","DSPL",13.173362107437434,10.44835951052319,8.223614639131599,9.05204176387779,8.531823849521928,5.799094712392124,3.778473986232466,4.683469977507402,14.409972299168976,5.969821673525376,3.5261707988980717,10.529164409972301,4.274174419753087,2.486718413223141,2.5001936212487896
"O=C(NCc1ccco1)NC1CCCCC1","DSPL",11.217332181807452,9.368538344805517,7.552041763877789,8.096011838247806,7.84333659290053,5.911570848829945,4.12539177278248,4.632993161855452,12.456747404844291,6.666666666666667,4.423611111111111,9.835767141868512,5.174013387755102,3.388904,3.1806494294293386
"COc1ccc(CC(=O)Nc2nncs2)cc1","DSPL",12.08757566981053,10.02952677045391,6.593858127134677,7.552041763877789,8.275188245478667,5.846255471539674,2.528473986232466,3.4494897427831783,13.432098765432098,6.805293005671078,4.301783264746227,10.366796591040512,5.159970887156309,3.215815640250296,3.1466099178141356
"COc1ccc(cc1)-c1cc(CNC(C)=O)on1","DSPL",12.957819157813608,10.265816594026225,8.093858127134677,9.129392033067417,8.685871848001627,5.532625965166784,3.502270864828818,4.768421635770001,14.409972299168976,6.9632000000000005,4.266666666666667,10.34797080055402,4.893758654400002,2.9509855100000006,2.813359536704986
"CC(=O)Nc1ncc(Cc2cccc(C)c2)s1","DSPL",12.25071237662706,10.674064884490088,8.093858127134677,9.129392033067417,8.131030293135234,6.22782382494794,3.8171491208272794,5.012438571626293,13.432098765432098,6.25,4.301783264746227,10.450125862158377,4.779761255483323,3.2450209679042317,2.9381827476981686
"COCc1nnc(NC(=O)C(C)C)s1","DSPL",10.55204176387779,9.220125693695406,5.784457050376174,6.016507857945051,6.6302289553358005,5.069935100749494,1.796929063567338,1.896282162176448,12.071428571428571,5.777777777777778,3.96,10.586738702020558,5.012086693891407,3.4065657270614595,3.7901180128644585
"O=C(COc1ccccc1)N1CCCC1","DSPL",10.510225400620902,8.685995428308553,7.422285251880869,8.225768350244728,7.360173345306137,5.3172227479585645,3.764236993116233,4.7247448713915885,11.484375,5.915,3.5,8.73138427734375,4.4007421875,2.5580240885416665,2.561638076305389
"ONC(=O)c1csnn1","DSPL",6.69023444431199,5.051984217544952,1.5773502691896257,1.8618073195657991,4.342535255101096,2.8948422140184156,0.5386751345948129,0.7415816237971964,7.111111111111111,3.239669421487603,1.7041420118343196,5.745398754201796,2.538781826448956,1.2962887702448498,1.6207015492077768
"CC(C)CC(=O)Nc1ccc(cc1)C(=O)NN","DSPL",12.836498814253964,9.98770497725203,7.593858127134677,8.422285251880867,8.024075805453153,5.434792849540982,3.9878694244823065,4.937523614495763,15.058823529411764,7.43801652892562,5.444444444444444,10.781568000000002,5.203301553719009,3.738543666666667,3.299985266231009
"C(N1CCCCCC1)c1c[nH]c2ccccc12","DSPL",11.501789232183624,10.283712409753923,9.336498814253964,10.21733218180745,8.432652990377571,6.706937227023039,5.219578794377712,6.299659828522119,12.055401662049862,5.760000000000001,2.879706152433425,9.567782102493076,4.500043262400001,2.221679374655648,2.532672552143252
"Fc1ccc(NC(=O)CN2CCCC2)cc1","DSPL",11.380468888623982,9.07836134166429,7.3449349826912425,8.096011838247806,7.737183443017883,5.5167102754262505,3.674920595639193,4.541241452319315,12.456747404844291,6.074380165289257,4.0768,9.52884508421712,4.556162125771464,3.012880880045847,2.7134351921908526
"C#Cc1ccc(OCc2ccccc2)cc1","DSPL",11.217332181807452,8.888857763546671,8.480609473082808,10.510225400620904,7.881341395361315,5.117078612583708,4.624279332756965,6.973093104897452,12.456747404844291,6.666666666666667,4.0768,8.186851211072668,4.2448979591836755,2.5344000000000015,2.172021749876423
"CC(C)NCc1ccc(cc1)N(C)C","DSPL",10.552041763877789,9.541071722634635,8.593858127134677,9.267584713501615,6.5922241528750165,5.089883647956425,3.3296211340184434,4.195941990698567,12.071428571428571,5.777777777777778,4.38781163434903,9.667819515306125,4.5411577932098774,3.3992524238227158,3.135935281091353
"Cc1cccc(c1)C(=O)N1CCC(CC1)C(N)=O","DSPL",13.120955864630139,10.556238916311631,8.71517847069432,9.54360559544051,8.575387400469408,6.229524675410788,4.676538920568458,5.693506678639471,14.409972299168976,6.437869822485207,3.75,10.529164409972301,4.6092798106508885,2.6445667500000005,2.6962147187727337
"CCC(=O)Nc1ccc(cc1)N1CCC(C)CC1","DSPL",12.957819157813608,11.27774713784469,9.922285251880869,10.673362107437434,8.685871848001627,6.836060701958678,5.275874226943092,6.142195083623215,14.409972299168976,6.9632000000000005,4.266666666666667,11.148392000000005,5.299104499200003,3.207541680000001,3.282027455891408
"FC(F)(Cl)C(=O)NCCn1cccc1","DSPL",10.604448006685086,7.968898890141558,4.723614639131599,5.31999095630891,6.499018565639891,4.3352142638594335,1.75,2.2886751345948126,12.071428571428571,5.185595567867036,4.38781163434903,9.97171599982567,4.215252994945554,3.5229929235961355,3.002378980929404
"O=C(NC1CCCCNC1=O)c1ccco1","DSPL",11.380468888623982,8.862573072896284,6.6378282015046945,7.2591485450643365,7.770856947829097,5.392568447599553,3.4022652263201554,3.9831632475943928,12.456747404844291,6.074380165289257,3.49519890260631,9.223672885813151,4.399146000000001,2.489277728395062,2.536017730058337
"CNC(=O)C1CN(C(=O)C1)c1ccc(OC)cc1","DSPL",13.120955864630139,10.472923375212773,8.300964908321225,9.129392033067415,8.651397005390978,5.814154398838185,3.2800923111617313,4.191071366580375,14.409972299168976,6.437869822485207,3.3217993079584778,10.529164409972301,4.6092798106508885,2.3425920000000007,2.6962147187727337
"CC(O)CNCc1ccc2OCOc2c1","DSPL",10.673362107437434,8.694431596745831,6.930721420318147,7.55204176387779,7.2540201954234895,5.0280900525465455,3.0771858219593478,3.860173345306138,11.484375,5.365079365079366,3.2256,9.707838468750001,4.476465868480727,2.6627914368000005,2.8971205041389054
"COc1ccc2cccc(CCNC(C)=O)c2c1","DSPL",12.957819157813608,10.694811758438577,9.378315177510851,10.543605595440512,8.702708600407233,6.005654169683153,4.585604198162152,6.101754969103334,14.409972299168976,6.9632000000000005,3.9958376690946933,10.428242567867036,4.934346987200001,2.7877014224765873,2.8586981831414175
"C(N1CCC(CC1)n1cccc1)c1ccccc1","DSPL",12.208896013370172,10.703463788828914,9.809036597828998,11.05419547499092,8.915816237971963,6.804013541335955,5.080733574043959,6.541241452319315,13.005,6.437869822485207,3.5261707988980717,9.966800692500001,4.850159137573965,2.6230172424242433,2.6855871917281893
"CC1(C)C2CC1C(CN1CCCC1CO)=CC2","DSPL",12.043605595440512,11.153575736064253,10.259148545064336,10.466255326250884,8.125358331217608,7.16462585955338,5.957743671755704,6.268421635770001,12.055401662049862,4.280618311533888,1.8655562165377753,11.488351313019395,4.066340099881096,1.7677078072575856,2.747973154450141
"CC1CCC(C1)N1CCN(CC1)c1ccccc1","DSPL",12.372032720186702,11.385626543633132,10.491199352633215,11.21733218180745,8.826499840494924,7.367743785132529,5.621027033568037,6.526840011972804,13.005,5.969821673525376,3.1346938775510207,10.980306562500003,4.986783436213992,2.5978450000000004,3.0420228272459338
"OC1CCN(Cc2ccc(Cl)cc2)C1","DSPL",9.966255326250886,8.743499080721916,6.715178470694321,7.388905057061258,6.737183443017883,5.265246073878434,3.491417176566918,4.357738033247041,10.515555555555556,4.68,2.9943289224952743,9.766281485072014,4.32013809078519,2.7512339866442943,3.013691760642126
"Cc1ccsc1CN1CCCC1CO","DSPL",9.966255326250886,9.386756775893122,7.267584713501616,7.68179827587471,6.808861750289882,6.0684198441291635,3.542058439449146,4.043676764378411,10.515555555555556,4.68,2.3431952662721893,10.4682487498236,4.657236930199313,2.3311449322188054,3.4823653337279468
"COC(=O)c1ccc(CN2CCCCC2C)cc1","DSPL",12.957819157813606,11.185995428308553,9.922285251880869,10.673362107437432,8.702708600407233,6.6176701580012445,4.910519155292681,5.860173345306138,14.409972299168976,6.9632000000000005,3.9958376690946933,11.878983623268702,5.670230220800002,3.2244340145681596,3.7420317740581392
"COc1cc(C)c(CN2CCC(O)C2)cc1C","DSPL",12.41384908344359,10.863153413778846,9.560477932315068,10.129392033067415,8.096555450524587,6.144005133393722,4.324750509900252,5.17910523829296,13.432098765432098,5.760000000000001,3.263267429760666,11.596719283950613,4.924178956799999,2.767924087408949,3.3590777097615505
"Oc1ccccc1CN1CCc2ccccc2C1","DSPL",12.372032720186704,10.341656469263114,9.4472292782632,10.794682450997076,8.826499840494924,6.387650805959566,5.215360710159073,7.024404699913708,13.005,5.969821673525376,3.1346938775510207,9.797976960000003,4.416255122085048,2.2876920685714293,2.4039092186484057
"CCC1CCC(CC1)N1CCOCC1","DSPL",9.803118619434356,9.374123455022003,8.518661569058182,8.518661569058182,6.898178147766923,6.216352924476326,4.7483482335058635,4.748348233505863,10.515555555555556,5.185595567867036,2.75,10.515555555555556,5.185595567867036,2.75,3.8949584487534628
"CCC1CCC(CC1)NCC1CCCO1","DSPL",10.510225400620902,10.004260128711671,9.096011838247806,9.096011838247806,7.381341395361314,6.731450734612006,5.56484481443359,5.564844814433588,11.484375,5.915,3.5,11.484375,5.915,3.5,4.528671875
"CC(=O)N1CCN(CCCc2ccccc2)CC1","DSPL",12.794682450997076,11.139174295717744,9.836498814253964,10.639981912617824,8.75402019542349,6.773106766182333,4.764236993116233,5.802095140581215,14.409972299168976,7.555555555555555,4.897959183673469,11.509825138504155,5.948974609375,3.815668845663265,3.803980972628184
"Cc1[nH]cnc1CN1CCc2ccccc2C1","DSPL",11.664925939000156,10.109605661694237,8.71517847069432,9.673362107437434,8.326499840494922,6.107174561111914,4.138010440969447,5.285258388175608,12.055401662049862,5.325443786982248,2.7128027681660902,9.009091271468149,3.90072729142012,1.9553991773356414,2.067176952559447
"CC(C)CNC(=O)c1c(C)nc2ccccn12","DSPL",12.41384908344359,10.396533608598457,8.593858127134677,9.422285251880867,8.092224152875016,5.811927580010211,3.8516239634379272,4.715214055163271,13.432098765432098,5.760000000000001,3.0625,9.616892444444446,4.029436723200001,2.1029308125000004,2.279450563453475
"COC(=O)C1CCN(CC(N)=O)CC1","DSPL",10.55204176387779,8.362192911203538,6.112884175122364,6.2675847135016145,6.6302289553358005,4.716704264920797,2.458725106115813,2.5580782047249224,12.071428571428571,5.777777777777778,3.96,10.09617075,4.760372737654321,3.2253374175000005,3.43296685664307
"O=C(N1CCCCC1)N1CCCCC1","DSPL",9.803118619434356,8.873743293329255,7.571067811865477,7.648418081055102,6.877010097711745,5.916248804799242,4.000000000000001,3.9999999999999996,10.515555555555556,5.185595567867036,2.75,9.071119359999999,4.41842951800554,2.321100444444444,2.862864395826823
"Fc1ccc(CNCC2CCCO2)cc1","DSPL",10.510225400620902,8.708498015353959,7.422285251880869,8.096011838247806,7.34333659290053,5.411883589248408,3.991417176566918,4.857738033247041,11.484375,5.915,3.8109640831758034,9.581837277885763,4.86615455937872,3.0992669612838637,3.108446743800586
"CCOC(=O)C1CCN(CC1)c1cnccn1","DSPL",12.087575669810528,10.003072350118842,7.844934982691242,8.388905057061258,8.308861750289882,5.985476186471026,3.4342869646372325,3.76518498591147,13.432098765432098,6.805293005671078,3.7288941736028534,10.408405750000004,5.182167793950852,2.8001890166468497,3.172829709648405
